year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),52,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),36,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Cocaine Overdose,23,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Cocaine Overdose,7,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Heroin Overdose,41,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Heroin Overdose,420,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,117,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,220,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Drug Overdose,465,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Drug Overdose,1333,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Stimulant Overdose,72,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Stimulant Overdose,48,Count,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),12,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),8,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Cocaine Overdose,5,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving Heroin Overdose,9,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving Heroin Overdose,93,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,23,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,47,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Drug Overdose,96,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Drug Overdose,290,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Inpatient Stays Involving All Stimulant Overdose,16,Rate,,,Yes
2020,Knoxville and Knox Metro,Region,Outpatient Visits Involving All Stimulant Overdose,11,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving Heroin Overdose,1,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,0,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,3,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving All Drug Overdose,7,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving All Drug Overdose,14,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,Yes
2020,Lake,County,Outpatient Visits Involving All Stimulant Overdose,0,Count,,,Yes
2020,Lake,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,0,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving All Drug Overdose,,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving All Drug Overdose,196,Rate,,,Yes
2020,Lake,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lake,County,Outpatient Visits Involving All Stimulant Overdose,0,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Cocaine Overdose,3,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Heroin Overdose,2,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,4,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,9,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Drug Overdose,20,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Drug Overdose,59,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Stimulant Overdose,2,Count,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Drug Overdose,72,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Drug Overdose,245,Rate,,,Yes
2020,Lauderdale,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lauderdale,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),7,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Heroin Overdose,1,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Heroin Overdose,16,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,10,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,16,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Drug Overdose,46,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Drug Overdose,125,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Stimulant Overdose,7,Count,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Stimulant Overdose,4,Count,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving Heroin Overdose,42,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,21,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,41,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Drug Overdose,98,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Drug Overdose,318,Rate,,,Yes
2020,Lawrence,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lawrence,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving Heroin Overdose,9,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,1,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,5,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Drug Overdose,13,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Drug Overdose,31,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Stimulant Overdose,0,Count,,,Yes
2020,Lewis,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Drug Overdose,105,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Drug Overdose,290,Rate,,,Yes
2020,Lewis,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lewis,County,Outpatient Visits Involving All Stimulant Overdose,0,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Heroin Overdose,4,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,4,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,8,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Drug Overdose,17,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Drug Overdose,38,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Stimulant Overdose,3,Count,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Drug Overdose,51,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Drug Overdose,120,Rate,,,Yes
2020,Lincoln,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Lincoln,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),5,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving Heroin Overdose,3,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving Heroin Overdose,32,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,14,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,18,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Drug Overdose,47,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Drug Overdose,130,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Stimulant Overdose,5,Count,,,Yes
2020,Loudon,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving Heroin Overdose,82,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,23,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,36,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Drug Overdose,90,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Drug Overdose,300,Rate,,,Yes
2020,Loudon,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Loudon,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving Heroin Overdose,1,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving Heroin Overdose,14,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,5,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,12,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving All Drug Overdose,21,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving All Drug Overdose,69,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,Yes
2020,Macon,County,Outpatient Visits Involving All Stimulant Overdose,2,Count,,,Yes
2020,Macon,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving Heroin Overdose,62,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,46,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving All Drug Overdose,85,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving All Drug Overdose,285,Rate,,,Yes
2020,Macon,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Macon,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),5,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),8,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving Cocaine Overdose,10,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving Cocaine Overdose,2,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving Heroin Overdose,5,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving Heroin Overdose,40,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,18,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,39,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving All Drug Overdose,75,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving All Drug Overdose,260,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving All Stimulant Overdose,15,Count,,,Yes
2020,Madison,County,Outpatient Visits Involving All Stimulant Overdose,10,Count,,,Yes
2020,Madison,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving Cocaine Overdose,10,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving Heroin Overdose,46,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,18,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,42,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving All Drug Overdose,75,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving All Drug Overdose,277,Rate,,,Yes
2020,Madison,County,Inpatient Stays Involving All Stimulant Overdose,16,Rate,,,Yes
2020,Madison,County,Outpatient Visits Involving All Stimulant Overdose,11,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving Cocaine Overdose,3,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving Heroin Overdose,5,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving Heroin Overdose,7,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,6,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,33,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving All Drug Overdose,37,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving All Drug Overdose,90,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving All Stimulant Overdose,5,Count,,,Yes
2020,Marion,County,Outpatient Visits Involving All Stimulant Overdose,4,Count,,,Yes
2020,Marion,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,132,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving All Drug Overdose,137,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving All Drug Overdose,361,Rate,,,Yes
2020,Marion,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Marion,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving Heroin Overdose,2,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving Heroin Overdose,14,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,15,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,15,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Drug Overdose,46,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Drug Overdose,86,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Stimulant Overdose,4,Count,,,Yes
2020,Marshall,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving Heroin Overdose,45,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,40,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,43,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Drug Overdose,128,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Drug Overdose,263,Rate,,,Yes
2020,Marshall,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Marshall,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving Cocaine Overdose,4,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving Cocaine Overdose,5,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving Heroin Overdose,5,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving Heroin Overdose,50,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,24,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,46,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving All Drug Overdose,97,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving All Drug Overdose,264,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving All Stimulant Overdose,7,Count,,,Yes
2020,Maury,County,Outpatient Visits Involving All Stimulant Overdose,16,Count,,,Yes
2020,Maury,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving Heroin Overdose,54,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,21,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,49,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving All Drug Overdose,97,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving All Drug Overdose,281,Rate,,,Yes
2020,Maury,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,Yes
2020,Maury,County,Outpatient Visits Involving All Stimulant Overdose,18,Rate,,,Yes
2020,McMinn,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),10,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),19,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving Heroin Overdose,6,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving Heroin Overdose,18,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,12,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,42,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving All Drug Overdose,64,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving All Drug Overdose,184,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving All Stimulant Overdose,10,Count,,,Yes
2020,McMinn,County,Outpatient Visits Involving All Stimulant Overdose,21,Count,,,Yes
2020,McMinn,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),21,Rate,,,Yes
2020,McMinn,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),38,Rate,,,Yes
2020,McMinn,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,Yes
2020,McMinn,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,Yes
