year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,312,Count,White,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,1714,Count,White,Race,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),591,Count,White,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,185,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,46,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Cocaine Death,153,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Fentanyl Death,187,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Heroin Death,53,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Opioid Death,62,Count,Black,Race,Yes
2019,Tennessee Statewide,State,All Opioids,222,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,111,Count,Black,Race,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,44,Count,Black,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,317,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),50,Count,Black,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,18,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,8,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Cocaine Death,12,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Fentanyl Death,40,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Heroin Death,8,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Opioid Death,8,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,All Opioids,48,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,15,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,7,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,53,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),8,Count,Another Race,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,910,Count,,,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,395,Count,,,Yes
2019,Tennessee Statewide,State,Cocaine Death,334,Count,,,Yes
2019,Tennessee Statewide,State,Fentanyl Death,1087,Count,,,Yes
2019,Tennessee Statewide,State,Heroin Death,380,Count,,,Yes
2019,Tennessee Statewide,State,Opioid Death,515,Count,,,Yes
2019,Tennessee Statewide,State,All Opioids,1546,Count,,,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,582,Count,,,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,363,Count,,,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,2089,Count,,,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),651,Count,,,Yes
2019,Tennessee Statewide,State,Stimulant Death,7,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,4,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,2,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,12,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,4,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,3,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,14,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,5,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,4,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,17,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Rate,15-24 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,23,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,10,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,7,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,38,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,13,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,12,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,46,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,18,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,9,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,53,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),17,Rate,25-34 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,27,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,11,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,9,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,33,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,12,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,14,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,45,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,20,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,10,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,59,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),21,Rate,35-44 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,26,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,11,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,10,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,25,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,9,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,15,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,38,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,13,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,10,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,56,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),18,Rate,45-54 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,17,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,7,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,9,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,13,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,4,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,10,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,23,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,8,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,6,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,38,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),10,Rate,55-64 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,3,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,2,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,2,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,2,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Heroin,,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Opioid Death,5,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids,7,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,2,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,13,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,65-74 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Benzodiazepines,,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Prescription Opioids,,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving All Opioids,,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,4,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,75-84 years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Cocaine Death,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Fentanyl Death,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Heroin Death,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Prescription Opioids,,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving All Opioids,,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,85+ years,Age,Yes
2019,Tennessee Statewide,State,Stimulant Death,9,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,5,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Cocaine Death,3,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Fentanyl Death,10,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Heroin Death,4,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Opioid Death,6,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,All Opioids,15,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,6,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,5,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,21,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),7,Rate,Female,Sex,Yes
2019,Tennessee Statewide,State,Stimulant Death,19,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,7,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Cocaine Death,7,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Fentanyl Death,24,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Heroin Death,8,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Opioid Death,9,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,All Opioids,32,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,12,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,6,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,41,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),13,Rate,Male,Sex,Yes
2019,Tennessee Statewide,State,Stimulant Death,14,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,6,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Cocaine Death,3,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Fentanyl Death,17,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Heroin Death,6,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Opioid Death,8,Rate,White,Race,Yes
2019,Tennessee Statewide,State,All Opioids,25,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,9,Rate,White,Race,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,6,Rate,White,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,33,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),12,Rate,White,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,16,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,4,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Cocaine Death,13,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Fentanyl Death,16,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Heroin Death,5,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Opioid Death,5,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,All Opioids,19,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,10,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,4,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,27,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),4,Rate,Black,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,6,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Benzodiazepines,,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Cocaine Death,4,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Fentanyl Death,13,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Heroin,,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Prescription Opioids,,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,All Opioids,16,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,5,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,18,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,Another Race,Race,Yes
2019,Tennessee Statewide,State,Stimulant Death,14,Rate,,,Yes
2019,Tennessee Statewide,State,Benzodiazepine Death,6,Rate,,,Yes
2019,Tennessee Statewide,State,Cocaine Death,5,Rate,,,Yes
2019,Tennessee Statewide,State,Fentanyl Death,17,Rate,,,Yes
2019,Tennessee Statewide,State,Heroin Death,6,Rate,,,Yes
2019,Tennessee Statewide,State,Opioid Death,8,Rate,,,Yes
2019,Tennessee Statewide,State,All Opioids,23,Rate,,,Yes
2019,Tennessee Statewide,State,Opioids and Any Stimulant,9,Rate,,,Yes
2019,Tennessee Statewide,State,All Opioids and Benzodiazepines,5,Rate,,,Yes
2019,Tennessee Statewide,State,All Drug Overdose Deaths,31,Rate,,,Yes
2019,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),10,Rate,,,Yes
2019,Tipton,County,Stimulant Death,9,Count,,,Yes
2019,Tipton,County,Benzodiazepine Death,6,Count,,,Yes
2019,Tipton,County,Cocaine Death,4,Count,,,Yes
2019,Tipton,County,Fentanyl Death,7,Count,,,Yes
2019,Tipton,County,Heroin Death,2,Count,,,Yes
2019,Tipton,County,Opioid Death,5,Count,,,Yes
2019,Tipton,County,All Opioids,13,Count,,,Yes
2019,Tipton,County,Opioids and Any Stimulant,3,Count,,,Yes
2019,Tipton,County,All Opioids and Benzodiazepines,5,Count,,,Yes
2019,Tipton,County,All Drug Overdose Deaths,21,Count,,,Yes
2019,Tipton,County,Psychostimulants with Abuse Potential (Including Methamphetamine),7,Count,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Tipton,County,All Opioids,21,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Tipton,County,All Drug Overdose Deaths,37,Rate,,,Yes
2019,Tipton,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Trousdale,County,Stimulant Death,1,Count,,,Yes
2019,Trousdale,County,Benzodiazepine Death,0,Count,,,Yes
2019,Trousdale,County,Cocaine Death,0,Count,,,Yes
2019,Trousdale,County,Fentanyl Death,1,Count,,,Yes
2019,Trousdale,County,Heroin Death,1,Count,,,Yes
2019,Trousdale,County,Opioid Death,1,Count,,,Yes
2019,Trousdale,County,All Opioids,2,Count,,,Yes
2019,Trousdale,County,Opioids and Any Stimulant,1,Count,,,Yes
2019,Trousdale,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2019,Trousdale,County,All Drug Overdose Deaths,2,Count,,,Yes
2019,Trousdale,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Trousdale,County,Benzodiazepine Death,0,Rate,,,Yes
2019,Trousdale,County,Cocaine Death,0,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Trousdale,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2019,Trousdale,County,All Drug Overdose Deaths,,Rate,,,Yes
2019,Trousdale,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Unicoi,County,Stimulant Death,3,Count,,,Yes
2019,Unicoi,County,Benzodiazepine Death,2,Count,,,Yes
2019,Unicoi,County,Cocaine Death,0,Count,,,Yes
2019,Unicoi,County,Fentanyl Death,2,Count,,,Yes
2019,Unicoi,County,Heroin Death,0,Count,,,Yes
2019,Unicoi,County,Opioid Death,2,Count,,,Yes
2019,Unicoi,County,All Opioids,3,Count,,,Yes
2019,Unicoi,County,Opioids and Any Stimulant,1,Count,,,Yes
2019,Unicoi,County,All Opioids and Benzodiazepines,2,Count,,,Yes
2019,Unicoi,County,All Drug Overdose Deaths,6,Count,,,Yes
2019,Unicoi,County,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Count,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,Unicoi,County,Cocaine Death,0,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Unicoi,County,Heroin Death,0,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Unicoi,County,All Drug Overdose Deaths,,Rate,,,Yes
2019,Unicoi,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Union,County,Stimulant Death,2,Count,,,Yes
2019,Union,County,Benzodiazepine Death,1,Count,,,Yes
2019,Union,County,Cocaine Death,1,Count,,,Yes
2019,Union,County,Fentanyl Death,2,Count,,,Yes
2019,Union,County,Heroin Death,1,Count,,,Yes
2019,Union,County,Opioid Death,1,Count,,,Yes
2019,Union,County,All Opioids,3,Count,,,Yes
2019,Union,County,Opioids and Any Stimulant,1,Count,,,Yes
2019,Union,County,All Opioids and Benzodiazepines,1,Count,,,Yes
2019,Union,County,All Drug Overdose Deaths,6,Count,,,Yes
2019,Union,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,Yes
2019,Union,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Union,County,All Drug Overdose Deaths,,Rate,,,Yes
2019,Union,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Upper Cumberland,Region,Stimulant Death,44,Count,,,Yes
2019,Upper Cumberland,Region,Benzodiazepine Death,13,Count,,,Yes
2019,Upper Cumberland,Region,Cocaine Death,5,Count,,,Yes
2019,Upper Cumberland,Region,Fentanyl Death,27,Count,,,Yes
2019,Upper Cumberland,Region,Heroin Death,9,Count,,,Yes
2019,Upper Cumberland,Region,Opioid Death,22,Count,,,Yes
2019,Upper Cumberland,Region,All Opioids,52,Count,,,Yes
2019,Upper Cumberland,Region,Opioids and Any Stimulant,18,Count,,,Yes
2019,Upper Cumberland,Region,All Opioids and Benzodiazepines,13,Count,,,Yes
2019,Upper Cumberland,Region,All Drug Overdose Deaths,90,Count,,,Yes
2019,Upper Cumberland,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),40,Count,,,Yes
2019,Upper Cumberland,Region,Stimulant Death,13,Rate,,,Yes
2019,Upper Cumberland,Region,Benzodiazepine Death,3,Rate,,,Yes
2019,Upper Cumberland,Region,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Upper Cumberland,Region,Fentanyl Death,8,Rate,,,Yes
2019,Upper Cumberland,Region,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Upper Cumberland,Region,Opioid Death,6,Rate,,,Yes
2019,Upper Cumberland,Region,All Opioids,15,Rate,,,Yes
2019,Upper Cumberland,Region,Opioids and Any Stimulant,5,Rate,,,Yes
2019,Upper Cumberland,Region,All Opioids and Benzodiazepines,3,Rate,,,Yes
2019,Upper Cumberland,Region,All Drug Overdose Deaths,26,Rate,,,Yes
2019,Upper Cumberland,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),12,Rate,,,Yes
2019,Van Buren,County,Stimulant Death,0,Count,,,Yes
2019,Van Buren,County,Benzodiazepine Death,0,Count,,,Yes
2019,Van Buren,County,Cocaine Death,0,Count,,,Yes
2019,Van Buren,County,Fentanyl Death,0,Count,,,Yes
2019,Van Buren,County,Heroin Death,0,Count,,,Yes
2019,Van Buren,County,Opioid Death,0,Count,,,Yes
2019,Van Buren,County,All Opioids,0,Count,,,Yes
2019,Van Buren,County,Opioids and Any Stimulant,0,Count,,,Yes
2019,Van Buren,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2019,Van Buren,County,All Drug Overdose Deaths,0,Count,,,Yes
2019,Van Buren,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,Yes
2019,Van Buren,County,Stimulant Death,0,Rate,,,Yes
2019,Van Buren,County,Benzodiazepine Death,0,Rate,,,Yes
2019,Van Buren,County,Cocaine Death,0,Rate,,,Yes
2019,Van Buren,County,Fentanyl Death,0,Rate,,,Yes
2019,Van Buren,County,Heroin Death,0,Rate,,,Yes
2019,Van Buren,County,Opioid Death,0,Rate,,,Yes
2019,Van Buren,County,All Opioids,0,Rate,,,Yes
2019,Van Buren,County,Opioids and Any Stimulant,0,Rate,,,Yes
2019,Van Buren,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2019,Van Buren,County,All Drug Overdose Deaths,0,Rate,,,Yes
2019,Van Buren,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,Yes
2019,Warren,County,Stimulant Death,3,Count,,,Yes
2019,Warren,County,Benzodiazepine Death,0,Count,,,Yes
2019,Warren,County,Cocaine Death,0,Count,,,Yes
2019,Warren,County,Fentanyl Death,3,Count,,,Yes
2019,Warren,County,Heroin Death,2,Count,,,Yes
2019,Warren,County,Opioid Death,1,Count,,,Yes
2019,Warren,County,All Opioids,4,Count,,,Yes
2019,Warren,County,Opioids and Any Stimulant,1,Count,,,Yes
2019,Warren,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2019,Warren,County,All Drug Overdose Deaths,7,Count,,,Yes
2019,Warren,County,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Count,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Warren,County,Benzodiazepine Death,0,Rate,,,Yes
2019,Warren,County,Cocaine Death,0,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
